center_time,start_time,end_time,duration_days,min_flux,depth_pct,ensemble_score,zscore_contrib,arima_contrib,lstm_contrib,n_points
659.1184575375155,659.1184575375155,659.1184575375155,0.0,0.9953744745679928,0.4625525432007227,0.6886646482708872,1.0,0.2435882273167185,0.8835219217750894,1
633.1964543676113,633.1961138128972,633.1967949223254,0.0006811094281147234,0.994919799334052,0.5080200665948054,0.6292230738789641,0.894914155973017,0.2387495109143189,0.8048305151642456,2
682.5956184152019,682.5956184152019,682.5956184152019,0.0,0.99602312150819,0.3976878491810054,0.5806394512615287,0.8584176625121609,0.2050828138520123,0.7356401269632104,1
663.2548350944562,663.2548350944562,663.2548350944562,0.0,0.997020643073595,0.29793569264050523,0.500662677434749,0.8894606148676021,0.15658063027838742,0.5587357578010322,1
